"","lat","lng"
"37053",36.3467090909091,-75.9454363636364
"37193",36.2065363636364,-81.1286363636364
"37089",35.3468888888889,-82.4619666666667
"37079",35.487175,-77.638575
"37177",35.7783,-76.229
"37141",34.5162,-77.8689454545455
"37083",36.2867545454545,-77.6212272727273
"37133",34.685125,-77.4044833333333
"37179",35.0216533333333,-80.6273333333333
"37001",36.0809230769231,-79.4186076923077
"37125",35.2567928571429,-79.4507214285714
"37077",36.24214,-78.6606
"37103",34.9911,-77.2690333333333
"37129",34.2102266666667,-77.8777733333333
"37117",35.8575333333333,-77.1802222222222
"37061",34.917,-77.9660083333333
"37035",35.69959,-81.25869
"37027",35.8670166666667,-81.4994
"37031",34.7445714285714,-76.752819047619
"37085",35.3828666666667,-78.7851333333333
"37021",35.5939071428571,-82.5093142857143
"37121",36.01492,-82.17918
"37197",36.19098,-80.6367
"37131",36.40534,-77.35195
"37195",35.6914857142857,-77.9122285714286
"37013",35.512375,-76.8281666666667
"37067",36.1483888888889,-80.2875666666667
"37183",35.7930923076923,-78.6278692307692
"37187",35.886325,-76.595
"37185",36.43944,-78.12218
"37049",35.1208357142857,-77.1114857142857
"37155",34.6789391304348,-79.1395391304348
"37163",34.9801125,-78.38055
"37047",34.32685,-78.6553928571429
"37065",35.89485,-77.57675
"37107",35.2125,-77.7087666666667
"37007",34.958575,-80.085625
"37153",34.9797444444444,-79.7212666666667
"37109",35.46585,-81.148325
"37093",34.9906,-79.2442571428571
"37157",36.436,-79.809075
"37033",36.47158,-79.30896
"37019",34.0314681818182,-78.2300409090909
"37191",35.3779615384615,-77.9528076923077
"37135",36.000425,-79.099425
"37099",35.3132222222222,-83.1707
"37161",35.3433416666667,-81.91455
"37173",35.4072,-83.4372166666667
"37081",36.0697266666667,-79.78718
"37003",35.876475,-81.1512
"37113",35.0819,-83.2983
"37063",36.07024,-78.86986
"37051",35.1089583333333,-78.828675
"37087",35.5916888888889,-82.8061111111111
"37169",36.3410857142857,-80.2175285714286
"37041",36.1367666666667,-76.6231333333333
"37091",36.3792833333333,-76.95515
"37025",35.3604333333333,-80.5884333333333
"37009",36.42408,-81.47348
"37147",35.6080307692308,-77.4208307692308
"37175",35.1839,-82.76472
"37181",36.34878,-78.40196
"37119",35.27545,-80.81274
"37149",35.252425,-82.23615
"37165",34.8020166666667,-79.5055333333333
"37071",35.292675,-81.16880625
"37017",34.5991916666667,-78.6441916666667
"37095",35.3984,-76.120475
"37145",36.343775,-78.987025
"37139",36.25,-76.1917
"37005",36.4532,-81.0536
"37189",36.2044714285714,-81.6778571428571
"37167",35.3320916666667,-80.273925
"37059",35.94725,-80.48755
"37057",35.8067444444444,-80.2164
"37039",35.14545,-83.9842
"37159",35.6314090909091,-80.5259
"37069",36.0736,-78.31882
"37115",35.82058,-82.7329
"37137",35.14215,-76.7142333333333
"37199",35.8983,-82.282775
"37097",35.80072,-80.86772
"37111",35.6721,-82.04418
"37023",35.7370555555556,-81.5842444444445
"37105",35.477875,-79.149675
"37123",35.32728,-79.83892
"37143",36.1962,-76.46135
"37075",35.3742666666667,-83.8308333333333
"37029",36.3453666666667,-76.1953333333333
"37043",35.0429,-83.88745
"38017",46.906903125,-97.1156375
"38099",48.3709117647059,-97.6446176470588
"38003",46.9459428571429,-98.0323571428571
"38039",47.4221833333333,-98.2541666666667
"38069",48.24845,-99.9945166666667
"38037",46.3946714285714,-101.6295
"38009",48.7716857142857,-100.787378571429
"38077",46.2813,-96.8658785714286
"38025",47.2494571428571,-102.558014285714
"38027",47.7532,-99.1259
"38105",48.3801307692308,-103.494515384615
"38041",46.4256,-102.47505
"38067",48.7656133333333,-97.57494
"38071",48.2621181818182,-98.7070363636364
"38055",47.590975,-101.20986875
"38011",46.12916,-103.27904
"38023",48.918075,-103.391625
"38019",48.7623533333333,-98.5650733333333
"38035",47.95783,-97.42698
"38095",48.6998166666667,-99.2941166666667
"38097",47.4729,-97.23571
"38103",47.61995,-99.67554
"38005",48.0924,-99.3442538461538
"38045",46.45991,-98.59563
"38021",46.0718666666667,-98.4238166666667
"38013",48.8534777777778,-102.513455555556
"38063",47.9127875,-98.1659625
"38101",48.27199375,-101.56855625
"38093",46.9577533333333,-98.8443066666667
"38053",47.81276,-103.38088
"38075",48.74255,-101.559116666667
"38087",46.38915,-103.62635
"38031",47.4992142857143,-98.8396714285714
"38085",46.21106,-100.81714
"38073",46.4789857142857,-97.6740142857143
"38029",46.30365,-100.1469125
"38059",46.7333,-101.30008
"38015",46.88793,-100.47034
"38083",47.566325,-100.23545
"38049",48.14686875,-100.640525
"38081",46.12511,-97.61297
"38047",46.461225,-99.409525
"38043",46.99985,-99.7655166666667
"38091",47.3861,-97.80958
"38001",46.0373,-102.7092
"38065",47.1621666666667,-101.269733333333
"38061",48.26805,-102.28782
"38051",46.10854,-99.53228
"38057",47.32835,-101.705033333333
"38033",46.8576333333333,-103.9439
"38079",48.8167777777778,-99.8334666666667
"38089",46.8531,-102.694557142857
"38007",46.9909666666667,-103.35
"31067",40.2484133333333,-96.6598533333333
"31181",40.1952571428571,-98.4795857142857
"31027",42.6213615384615,-97.2673923076923
"31143",41.140875,-97.58755
"31009",41.9435,-100.076066666667
"31105",41.2335666666667,-103.6763
"31065",40.22575,-99.9233625
"31045",42.7648,-103.2251
"31179",42.22754,-97.1962
"31123",41.73668,-103.12862
"31053",41.5776727272727,-96.6147545454545
"31023",41.2247846153846,-97.0928
"31003",42.1943857142857,-98.0866571428571
"31055",41.2896545454545,-96.2032181818182
"31159",40.8622833333333,-97.1500833333333
"31151",40.4989,-97.1072125
"31131",40.6340636363636,-96.1355181818182
"31019",40.8519666666667,-99.088775
"31137",40.45506,-99.44784
"31185",40.8782,-97.6048555555556
"31129",40.1656,-98.04827
"31037",41.5834166666667,-97.09305
"31097",40.3924571428571,-96.2721285714286
"31157",41.8771538461538,-103.708215384615
"31161",42.5118875,-102.38215
"31155",41.2076333333333,-96.6006555555556
"31061",40.189175,-98.9400375
"31059",40.522775,-97.562825
"31095",40.16533,-97.11974
"31025",40.911725,-96.15188125
"31173",42.141,-96.5427
"31079",40.87774,-98.48018
"31087",40.225375,-101.046
"31029",40.48584,-101.65532
"31041",41.4066769230769,-99.5969230769231
"31015",42.8933375,-98.6779375
"31175",41.549925,-98.95475
"31083",40.1784,-99.3948
"31005",41.5718,-101.6923
"31121",41.1761833333333,-98.0104833333333
"31021",41.86806,-96.35506
"31047",40.8535888888889,-99.8584222222222
"31031",42.7538909090909,-100.726072727273
"31081",40.9226555555556,-98.0026888888889
"31133",40.1538666666667,-96.2128833333333
"31135",40.82235,-101.647816666667
"31169",40.1755363636364,-97.6011090909091
"31051",42.46316,-96.85474
"31033",41.2038125,-102.9781
"31035",40.5170090909091,-98.0703
"31145",40.1320833333333,-100.41885
"31093",41.20525,-98.535025
"31141",41.59512,-97.51779
"31063",40.63604,-100.38958
"31119",41.9407571428571,-97.6120714285714
"31013",42.2119,-102.978433333333
"31147",40.13576,-95.67965
"31039",41.941575,-96.750725
"31107",42.6383416666667,-97.849775
"31115",41.7977,-99.45175
"31125",41.4273,-97.9241333333333
"31011",41.6976,-98.047575
"31111",40.99565,-100.83345
"31085",40.44775,-101.1275
"31127",40.4171375,-95.819725
"31109",40.7448736842105,-96.6973052631579
"31171",41.9747333333333,-100.558766666667
"31089",42.3944888888889,-98.7247888888889
"31101",41.1893555555556,-101.654688888889
"31149",42.59145,-99.43245
"31177",41.5053285714286,-96.2248285714286
"31073",40.5815,-99.80125
"31001",40.5489,-98.50738
"31075",42.0112,-101.84485
"31167",41.97745,-97.1359
"31099",40.4948142857143,-98.9657428571429
"31113",41.475,-100.48545
"31153",41.1336625,-96.0703125
"31069",41.4124333333333,-102.370866666667
"31077",41.52675,-98.497575
"31103",42.8924333333333,-99.5944666666667
"31043",42.40826,-96.49934
"31163",41.17808,-98.96486
"31139",42.2798,-97.5831333333333
"31017",42.5519333333333,-99.8721666666667
"31049",41.0761,-102.27215
"31117",41.5584,-100.9536
"31071",41.78,-99.1341
"31165",42.688,-103.8824
"31007",41.5505,-103.7267
"31057",40.055475,-101.650925
"31091",42.0432,-101.0445
"31183",41.8321,-98.6156
"47089",36.0898142857143,-83.4485285714286
"47045",36.0875285714286,-89.3486857142857
"47103",35.134925,-86.5437
"47069",35.2030333333333,-89.0057444444444
"47065",35.1248263157895,-85.2052578947368
"47035",35.939125,-84.9550625
"47113",35.58909,-88.827
"47179",36.3526625,-82.5034
"47189",36.1426777777778,-86.3696777777778
"47119",35.6282,-87.0791166666667
"47051",35.163,-86.079575
"47149",35.8551375,-86.489675
"47095",36.3259,-89.4737
"47021",36.2097,-87.061775
"47181",35.20756,-87.85032
"47161",36.5102,-87.75484
"47157",35.207,-89.7812363636364
"47083",36.3172333333333,-87.791
"47025",36.5216444444444,-83.7005444444444
"47043",36.1616125,-87.37495
"47055",35.1412888888889,-87.0036888888889
"47009",35.7565916666667,-83.9627
"47011",35.1814,-84.8521142857143
"47171",36.13115,-82.4282
"47177",35.66508,-85.8206
"47091",36.45745,-81.8023
"47093",35.9870272727273,-83.9769818181818
"47133",36.34482,-85.2852
"47099",35.1646111111111,-87.4068666666667
"47131",36.3643333333333,-89.1228
"47183",36.2719666666667,-88.7287666666667
"47037",36.1577428571429,-86.7675285714286
"47165",36.4789,-86.4833823529412
"47061",35.3660857142857,-85.7070857142857
"47001",36.1456375,-84.2033125
"47137",36.5932,-85.1328
"47159",36.2328714285714,-85.9501428571429
"47019",36.3265625,-82.2013375
"47147",36.50065,-86.854975
"47033",35.80048,-89.13052
"47003",35.53616,-86.3939
"47129",36.1346714285714,-84.5815571428572
"47053",35.9737222222222,-88.9065777777778
"47175",35.7393,-85.4557
"47143",35.58746,-84.94902
"47047",35.1673888888889,-89.4744777777778
"47067",36.537,-83.21
"47109",35.162775,-88.51425
"47125",36.55655,-87.400375
"47063",36.2043666666667,-83.2593666666667
"47073",36.4297,-82.92575
"47123",35.5002,-84.34692
"47155",35.8227833333333,-83.5327166666667
"47115",35.1010777777778,-85.6543666666667
"47017",35.98441,-88.45961
"47087",36.335325,-85.694125
"47081",35.88224,-87.3878
"47167",35.4999,-89.736725
"47005",36.059475,-88.085975
"47145",35.91854,-84.52578
"47141",36.1525166666667,-85.5544833333333
"47059",36.22002,-82.8109
"47107",35.4037166666667,-84.60255
"47013",36.4179285714286,-84.1817857142857
"47173",36.2126333333333,-83.7826333333333
"47105",35.72015,-84.305975
"47139",35.1073857142857,-84.5328571428571
"47029",35.9171,-83.11065
"47151",36.4153625,-84.5175375
"47121",35.5972,-84.7287
"47169",36.3909,-86.1672
"47185",35.89982,-85.44476
"47079",36.2975333333333,-88.38795
"47077",35.6408142857143,-88.3254142857143
"47085",36.0468,-87.767325
"47187",35.9067857142857,-86.8577571428571
"47057",36.26255,-83.5227
"47071",35.1994333333333,-88.2549833333333
"47027",36.5726,-85.634
"47041",36.013725,-85.944875
"47135",35.6132333333333,-87.822
"47163",36.5352375,-82.4020375
"47039",35.59325,-88.134175
"47117",35.51144,-86.74788
"47097",35.78122,-89.54226
"47049",36.36542,-84.96264
"47101",35.58605,-87.5457
"47031",35.494,-86.0957666666667
"47153",35.2942666666667,-85.3974333333333
"47023",35.41835,-88.5429
"47111",36.4984333333333,-85.9098333333333
"47015",35.8878,-86.08485
"47075",35.5247,-89.3293
"47127",35.2831,-86.3742
"47007",35.6028,-85.1982
"36029",42.8129285714286,-78.7871607142857
"36009",42.2676904761905,-78.6530761904762
"36079",41.4175875,-73.70725
"36071",41.3757039215686,-74.2324176470588
"36103",40.8580397435897,-72.9496679487179
"36039",42.2758538461538,-74.0301
"36059",40.7397602941176,-73.6280419117647
"36105",41.6847421052632,-74.7710789473684
"36123",42.6399833333333,-77.0768833333333
"36003",42.2406222222222,-78.0076222222222
"36101",42.3178238095238,-77.3207380952381
"36045",44.03825,-75.91162
"36083",42.68215,-73.57895625
"36087",41.1275428571429,-74.0132285714286
"36063",43.1956090909091,-78.81355
"36067",43.0463857142857,-76.1906571428571
"36065",43.1282387096774,-75.3738935483871
"36033",44.6427636363636,-74.3074090909091
"36089",44.584635483871,-75.1301903225806
"36055",43.1569157894737,-77.6921157894737
"36017",42.4789615384615,-75.5495538461538
"36031",44.2306642857143,-73.56285
"36113",43.50983,-73.77806
"36001",42.6915,-73.8031923076923
"36093",42.7978222222222,-74.0241222222222
"36069",42.8802642857143,-77.2346214285714
"36119",41.1417905405405,-73.7871689189189
"36025",42.2291375,-74.9520125
"36019",44.7898133333333,-73.57354
"36117",43.1599866666667,-77.0381266666667
"36075",43.3993533333333,-76.2122
"36015",42.1479083333333,-76.783875
"36109",42.4811083333333,-76.454725
"36043",43.1605785714286,-75.0073785714286
"36115",43.29987,-73.4286
"36077",42.58885,-75.05295
"36111",41.8475514285714,-74.1213628571429
"36007",42.1553833333333,-75.8967583333333
"36037",42.9929125,-78.157025
"36027",41.7375344827586,-73.8251034482759
"36023",42.5617142857143,-76.1477285714286
"36051",42.7533533333333,-77.79456
"36013",42.257147826087,-79.3280086956522
"36053",42.9374642857143,-75.6898928571429
"36091",43.0732533333333,-73.7374333333333
"36099",42.7458,-76.8102666666667
"36041",43.6898,-74.446025
"36021",42.2671357142857,-73.6763071428571
"36035",43.0957333333333,-74.3059666666667
"36073",43.24136,-78.2029
"36095",42.6916428571429,-74.4159
"36097",42.359,-76.81438
"36011",42.9829272727273,-76.6035272727273
"36107",42.1246857142857,-76.3366
"36049",43.77194,-75.4333
"36057",42.93645,-74.440525
"36081",40.7498,-73.7976
"36121",42.6690083333333,-78.1757416666667
"36061",40.73885,-73.94555
"36005",40.8501,-73.8662
"36047",40.6501,-73.9496
"36085",40.5834,-74.1496
"42129",40.3466625,-79.5785663461538
"42045",39.9045096153846,-75.3614480769231
"42025",40.9180833333333,-75.6888888888889
"42121",41.3881294117647,-79.8018588235294
"42125",40.2105086419753,-80.1384049382716
"42075",40.3315181818182,-76.4299
"42091",40.1698824324324,-75.3301783783784
"42099",40.4286363636364,-77.1738090909091
"42021",40.4164375,-78.76099375
"42003",40.457454,-79.982954
"42069",41.4607038461538,-75.6034115384615
"42011",40.3792,-75.9255164705882
"42007",40.6780538461538,-80.3260487179487
"42127",41.51356875,-75.32944375
"42115",41.8494125,-75.74445
"42017",40.2424591836735,-75.0404530612245
"42107",40.7183940298507,-76.2207835820896
"42079",41.202076119403,-75.9293567164179
"42005",40.7417263157895,-79.5072552631579
"42109",40.78386,-77.0223
"42095",40.7418724137931,-75.2987896551724
"42061",40.36616,-78.02729
"42133",39.9317901960784,-76.7164019607843
"42033",40.9494457142857,-78.4550457142857
"42029",39.9894392405063,-75.7106164556962
"42019",40.8602,-79.9259956521739
"42083",41.8377294117647,-78.5729941176471
"42035",41.1541611111111,-77.4987277777778
"42071",40.0821380952381,-76.2407285714286
"42123",41.8556416666667,-79.2811333333333
"42053",41.533375,-79.256125
"42001",39.8956269230769,-77.1887769230769
"42089",41.0404285714286,-75.3409380952381
"42031",41.2000222222222,-79.4297777777778
"42077",40.61704,-75.545848
"42063",40.6350481481482,-79.1128666666667
"42041",40.1996894736842,-77.1198210526316
"42015",41.7916954545455,-76.5432727272727
"42009",40.0986166666667,-78.4438666666667
"42027",40.8983975,-77.8049475
"42087",40.591844,-77.628964
"42085",41.2964105263158,-80.3098736842105
"42081",41.268715,-76.99881
"42065",41.1015857142857,-78.9859
"42013",40.4816764705882,-78.3564294117647
"42059",39.8655,-80.0918444444444
"42073",40.9684333333333,-80.3657
"42117",41.8106235294118,-77.2571705882353
"42055",39.9014052631579,-77.6587052631579
"42051",39.9669292682927,-79.749043902439
"42037",41.0181290322581,-76.4048096774194
"42111",40.000625,-79.0247625
"42049",41.9924210526316,-80.0843210526316
"42043",40.3636393939394,-76.7829636363636
"42047",41.4007166666667,-78.640775
"42113",41.44575,-76.5015333333333
"42097",40.8756826086957,-76.6864652173913
"42131",41.5369555555556,-75.9268888888889
"42023",41.4232666666667,-78.1897333333333
"42039",41.677244,-80.092516
"42119",40.9554909090909,-76.9708090909091
"42093",41.0001,-76.6406333333333
"42067",40.5650777777778,-77.3347111111111
"42057",39.9364333333333,-78.1103
"42105",41.8377,-77.9077583333333
"42103",41.2995625,-74.96828125
"42101",40.0076,-75.134
"6065",33.8573864864865,-116.878759459459
"6055",38.45839,-122.41537
"6089",40.7098068965517,-122.118655172414
"6013",37.9411428571429,-122.052387755102
"6033",38.9613615384615,-122.737569230769
"6045",39.3224724137931,-123.527468965517
"6037",34.0718873333333,-118.195023333333
"6023",40.650185106383,-124.012804255319
"6099",37.599924,-120.96196
"6007",39.63425,-121.584379166667
"6113",38.6691,-121.840945454545
"6109",37.987685,-120.27727
"6097",38.42672,-122.813685714286
"6071",34.3739711111111,-117.062426666667
"6077",37.9951407407407,-121.25242962963
"6073",32.9220567567568,-116.963282432432
"6005",38.4099533333333,-120.778586666667
"6059",33.7026218181818,-117.823481818182
"6107",36.2007583333333,-119.069886666667
"6079",35.3810230769231,-120.698915384615
"6101",39.0293333333333,-121.647344444444
"6063",39.9547177777778,-120.867664444444
"6019",36.6713450980392,-119.777758823529
"6111",34.28534,-119.056672
"6009",38.2013210526316,-120.549389473684
"6029",35.321346031746,-118.814115873016
"6093",41.594775,-122.590617857143
"6047",37.2745272727273,-120.640477272727
"6057",39.2763785714286,-120.812571428571
"6001",37.700944,-122.079664
"6041",37.9888628571429,-122.599362857143
"6067",38.5125193548387,-121.353748387097
"6039",37.13600625,-119.91640625
"6103",40.0921125,-122.1463
"6081",37.4924243243243,-122.326337837838
"6087",37.0095740740741,-121.967177777778
"6011",39.2003222222222,-122.1533
"6061",39.03216,-120.815488
"6053",36.5214066666667,-121.60014
"6017",38.77809375,-120.716425
"6083",34.6585964285714,-120.097607142857
"6095",38.2745545454545,-121.967227272727
"6115",39.2419454545455,-121.374318181818
"6051",38.0321363636364,-119.086290909091
"6069",36.8177333333333,-121.421366666667
"6035",40.475,-120.569613333333
"6091",39.5720272727273,-120.536309090909
"6085",37.298564,-121.952212
"6025",33.0216277777778,-115.531122222222
"6049",41.5107230769231,-120.588561538462
"6031",36.23029,-119.76852
"6015",41.7542571428571,-124.086528571429
"6043",37.5845272727273,-119.964581818182
"6105",40.7239642857143,-123.175771428571
"6027",36.6313333333333,-117.807693333333
"6003",38.7037833333333,-119.8936
"6021",39.6263666666667,-122.189666666667
"6075",37.7561,-122.4429
"32031",39.6685105263158,-119.717894736842
"32021",38.60086,-118.49398
"32023",37.7192714285714,-116.919042857143
"32007",41.110525,-115.43418125
"32005",38.9829769230769,-119.822930769231
"32003",36.142275,-114.978389285714
"32033",39.2562,-114.810525
"32013",41.3871,-117.712728571429
"32015",39.7819333333333,-117.030166666667
"32011",40.1746,-116.3398
"32017",37.7379875,-114.7686125
"32019",39.1959375,-119.34275
"32027",40.5360666666667,-118.1816
"32001",39.5202333333333,-118.790466666667
"32510",39.1512,-119.7474
"32009",37.58644,-117.55482
"32029",39.3074,-119.6484
"72123",17.9986466666667,-66.2548533333333
"72101",18.3397666666667,-66.4258666666667
"72069",18.1397733333333,-65.8051466666667
"72087",18.4297,-65.8555666666667
"72079",18.0144,-67.0651428571429
"72025",18.2381545454545,-66.0519
"72113",18.0584380952381,-66.6063714285714
"72139",18.36,-66.0103
"72045",18.2278,-66.23885
"72029",18.3406166666667,-65.8989666666667
"72151",18.0593545454545,-65.8789363636364
"72023",18.0388857142857,-67.1644714285714
"72143",18.444,-66.3341666666667
"72003",18.36895,-67.17185
"72015",17.9961428571429,-66.0481
"72137",18.4262,-66.220325
"72125",18.0818,-67.0656
"72075",18.03674,-66.5085266666667
"72059",18.0132666666667,-66.7924333333333
"72121",18.0544666666667,-66.9375
"72135",18.3704,-66.24378
"72063",18.25382,-65.97712
"72089",18.3631,-65.7261333333333
"72001",18.1638,-66.7235
"72091",18.4442571428571,-66.4856428571428
"72147",18.1168333333333,-65.4674666666667
"72041",18.1733777777778,-66.1672111111111
"72081",18.2951,-66.8822
"72017",18.44058,-66.56362
"72054",18.3745,-66.55855
"72033",18.4415,-66.1389
"72035",18.1204,-66.13285
"72027",18.432575,-66.856775
"72141",18.281,-66.7199
"72053",18.334,-65.6424333333333
"72077",18.23045,-65.8957
"72037",18.2514666666667,-65.6603666666667
"72007",18.23104,-66.12108
"72013",18.42878,-66.65268
"72099",18.4214,-67.0911
"72051",18.43448,-66.27458
"72065",18.44988,-66.79314
"72055",17.983975,-66.90915
"72133",17.9895666666667,-66.3956166666667
"72153",18.0344,-66.8614
"72145",18.4323111111111,-66.3796111111111
"72019",18.1847,-66.3103
"72043",18.0563428571429,-66.3634285714286
"72111",18.04455,-66.719175
"72011",18.2853,-67.148
"72131",18.3330333333333,-66.9823666666667
"72057",17.9883777777778,-66.1225333333333
"72071",18.4809,-67.02715
"72117",18.3312,-67.24885
"72129",18.1752,-65.98335
"72103",18.22018,-65.75506
"72085",18.19752,-65.86346
"72009",18.12955,-66.263
"72095",18.0055,-65.9069
"72047",18.3411,-66.3124
"72093",18.1837,-66.9809
"72031",18.4054,-65.9792
"72109",17.99575,-65.99925
"72107",18.2257,-66.3916
"72073",18.2188,-66.5967
"72005",18.4575714285714,-67.1193714285714
"72119",18.37132,-65.8199
"72039",18.3343,-66.4704
"72049",18.3104,-65.3029
"72127",18.4037,-66.0636
"72067",18.1437,-67.12
"72083",18.2545,-66.9866
"72149",18.1279,-66.4815
"72105",18.3021,-66.2459
"72021",18.3793,-66.1635
"72115",18.4628,-66.94595
"72061",18.3839,-66.1134
"72097",18.2003,-67.1398
"8059",39.6485,-105.226953571429
"8107",40.3773375,-106.9594375
"8003",37.558975,-105.888275
"8121",39.9772666666667,-103.15165
"8037",39.6350733333333,-106.7216
"8123",40.3901585365854,-104.608673170732
"8093",39.20845,-105.709433333333
"8001",39.8449956521739,-104.872169565217
"8013",40.042672972973,-105.313632432432
"8085",38.3565571428571,-108.259914285714
"8053",38.05695,-107.17045
"8007",37.108,-107.0985
"8045",39.4939230769231,-107.475123076923
"8075",40.7015181818182,-103.088772727273
"8015",38.670375,-106.13975
"8047",39.86315,-105.486525
"8035",39.439647368421,-104.899542105263
"8043",38.3867692307692,-105.3394
"8113",37.9644375,-108.0731125
"8077",39.10882,-108.481673333333
"8089",38.01909,-103.68644
"8017",38.814425,-102.585325
"8101",38.1298461538462,-104.6748
"8087",40.27148,-103.86632
"8025",38.203375,-103.80605
"8021",37.1558333333333,-106.003866666667
"8067",37.1650846153846,-107.819923076923
"8117",39.5901888888889,-106.067044444444
"8071",37.3338142857143,-104.58330952381
"8027",38.15894,-105.2787
"8041",38.8993625,-104.6702375
"8031",39.7621,-104.8759
"8119",38.8664555555556,-105.130177777778
"8033",37.7047333333333,-108.581833333333
"8073",39.2409,-103.48275
"8063",39.3011333333333,-102.66465
"8051",38.71142,-106.88313
"8099",38.0984833333333,-102.384083333333
"8081",40.4806571428571,-108.188814285714
"8009",37.3562428571429,-102.481071428571
"8105",37.65854,-106.46162
"8109",38.0881222222222,-106.059044444444
"8039",39.2994285714286,-104.319585714286
"8069",40.5750466666667,-105.211853333333
"8125",39.9137125,-102.425825
"8029",38.8174875,-107.7762875
"8061",38.44225,-102.68395
"8049",40.0362375,-105.9787125
"8055",37.5754,-105.01405
"8091",38.15986,-107.73608
"8019",39.7366625,-105.61235
"8023",37.18545,-105.48789
"8083",37.4297857142857,-108.605642857143
"8065",39.1752,-106.30625
"8005",39.6274823529412,-104.791264705882
"8095",40.63,-102.3932
"8057",40.7956,-106.2972
"8111",37.8111,-107.6646
"8115",40.9603,-102.392233333333
"8097",39.2703428571429,-106.896828571429
"8014",39.9541,-105.0526
"8103",39.958,-108.206
"8011",38.1044333333333,-103.010033333333
"8079",37.8492,-106.9264
"78030",18.3412,-64.9108
"78010",17.72805,-64.7939
"78020",18.3356,-64.74885
"2105",58.1618666666667,-135.580133333333
"2070",59.17541,-158.51696
"2170",61.8753533333333,-149.480893333333
"2060",58.7442,-156.863175
"2198",55.871375,-132.93266875
"2185",69.9497,-154.71585
"2110",58.38145,-134.4964
"2240",63.6989466666667,-143.16924
"2261",61.86552,-145.20942
"2020",61.1998166666667,-149.499983333333
"2150",57.62114,-153.14464
"2016",54.12985,-171.011133333333
"2122",60.1677833333333,-150.940116666667
"2013",55.07975,-162.703666666667
"2164",58.1322470588235,-156.808241176471
"2290",65.21075,-152.284818421053
"2100",59.1895857142857,-135.642042857143
"2068",63.8637,-148.93925
"2050",60.7397823529412,-161.585111764706
"2158",62.1304538461538,-163.949892307692
"2180",64.6624764705882,-165.088770588235
"2275",56.0351,-132.13805
"2130",55.424475,-131.655875
"2090",64.8327333333333,-147.451491666667
"2188",66.9683166666667,-160.851625
"2195",56.9954333333333,-133.061966666667
"2220",57.2405,-135.3152
"2230",59.4566,-135.2928
"2282",59.5665,-139.5966
"1027",33.2796714285714,-85.8321142857143
"1009",33.9819277777778,-86.5756888888889
"1117",33.2831,-86.6812045454545
"1133",34.1572,-87.4113714285714
"1015",33.7351466666667,-85.80764
"1125",33.2395764705882,-87.4630470588235
"1105",32.5938,-87.31985
"1073",33.5642604166667,-86.8612395833333
"1131",32.029,-87.3582933333333
"1069",31.1703153846154,-85.2885230769231
"1003",30.5522166666667,-87.733575
"1023",31.9923727272727,-88.2916545454545
"1021",32.80682,-86.68367
"1111",33.2730555555556,-85.4405555555556
"1055",34.048105,-86.067955
"1063",32.8603666666667,-87.9137333333333
"1123",32.90739,-85.80905
"1007",33.03659,-87.07528
"1005",31.84509,-85.42227
"1077",34.88484,-87.59733
"1107",33.24876,-88.16331
"1099",31.5432333333333,-87.3861083333333
"1089",34.7681857142857,-86.5545142857143
"1109",31.812175,-85.9986375
"1061",31.09804,-85.8268
"1079",34.5763125,-87.3269625
"1101",32.2194875,-86.218875
"1093",34.0721363636364,-87.8747636363636
"1049",34.4683944444444,-85.8057722222222
"1039",31.2782866666667,-86.4325533333333
"1113",32.339275,-85.168325
"1129",31.3901166666667,-88.1896111111111
"1017",32.9313083333333,-85.3436
"1047",32.3767307692308,-87.0634153846154
"1065",32.7664857142857,-87.6586857142857
"1033",34.7155285714286,-87.7281428571429
"1127",33.80975,-87.3121166666667
"1071",34.7335117647059,-85.9685470588235
"1115",33.71108,-86.32214
"1057",33.68962,-87.77372
"1097",30.784775,-88.1371125
"1087",32.4021857142857,-85.7335571428571
"1121",33.3183764705882,-86.1860764705882
"1059",34.4299888888889,-87.8860666666667
"1091",32.2432166666667,-87.8058333333333
"1075",33.7920666666667,-88.0830833333333
"1029",33.69945,-85.4843666666667
"1103",34.49045,-86.89218
"1083",34.8520571428571,-86.9515142857143
"1081",32.5971833333333,-85.32675
"1025",31.6401272727273,-87.8561727272727
"1085",32.1734222222222,-86.6342
"1043",34.13155625,-86.8166
"1011",32.121575,-85.751725
"1045",31.3804083333333,-85.58175
"1013",31.6950166666667,-86.7468666666667
"1037",32.9688857142857,-86.148
"1051",32.572325,-86.1809833333333
"1067",31.46344,-85.23624
"1019",34.1924,-85.6107181818182
"1041",31.73115,-86.2869625
"1119",32.6268545454545,-88.2343
"1053",31.0875,-87.1123222222222
"1035",31.3794333333333,-87.0652833333333
"1001",32.5566142857143,-86.6015857142857
"1031",31.335775,-86.00375
"1095",34.3217,-86.3065428571429
"5065",36.10521875,-91.9068875
"5031",35.8260416666667,-90.6433333333333
"5001",34.3422727272727,-91.3716636363636
"5059",34.3303384615385,-92.9064692307692
"5077",34.769325,-90.7987125
"5041",33.7730181818182,-91.3509636363636
"5021",36.3783285714286,-90.4159
"5143",36.01222,-94.21949
"5073",33.2721,-93.55932
"5087",36.0213416666667,-93.7111666666667
"5127",34.8682833333333,-94.086025
"5107",34.4935692307692,-90.8118923076923
"5075",36.0617357142857,-91.1030642857143
